count_type,month,day,count,year,julian
eagle,7,27,3350,2006,208
fishWheel,7,28,32,2006,209
eagle,7,28,3853,2006,209
fishWheel,7,29,46,2006,210
eagle,7,29,4269,2006,210
fishWheel,7,30,75,2006,211
eagle,7,30,4232,2006,211
fishWheel,7,31,86,2006,212
eagle,7,31,3699,2006,212
fishWheel,8,1,89,2006,213
eagle,8,1,3236,2006,213
fishWheel,8,2,68,2006,214
eagle,8,2,2487,2006,214
fishWheel,8,3,54,2006,215
eagle,8,3,1824,2006,215
fishWheel,8,4,48,2006,216
eagle,8,4,1527,2006,216
fishWheel,8,5,24,2006,217
eagle,8,5,1430,2006,217
fishWheel,8,6,21,2006,218
eagle,8,6,1308,2006,218
fishWheel,8,7,19,2006,219
eagle,8,7,1020,2006,219
fishWheel,8,8,23,2006,220
eagle,8,8,842,2006,220
fishWheel,8,9,24,2006,221
eagle,8,9,740,2006,221
fishWheel,8,10,20,2006,222
eagle,8,10,581,2006,222
fishWheel,8,11,15,2006,223
eagle,8,11,502,2006,223
fishWheel,8,12,15,2006,224
eagle,8,12,433,2006,224
fishWheel,8,13,13,2006,225
eagle,8,13,327,2006,225
fishWheel,8,14,10,2006,226
eagle,8,14,330,2006,226
fishWheel,8,15,10,2006,227
eagle,8,15,204,2006,227
fishWheel,8,16,7,2006,228
eagle,8,16,185,2006,228
fishWheel,8,17,8,2006,229
eagle,8,17,186,2006,229
fishWheel,8,18,9,2006,230
eagle,8,18,,2006,230
fishWheel,8,19,7,2006,231
eagle,8,19,,2006,231
fishWheel,8,20,2,2006,232
eagle,8,20,,2006,232
fishWheel,8,21,2,2006,233
eagle,8,21,,2006,233
fishWheel,8,22,4,2006,234
eagle,8,22,,2006,234
fishWheel,8,23,8,2006,235
eagle,8,23,,2006,235
fishWheel,8,24,3,2006,236
eagle,8,24,,2006,236
fishWheel,8,25,1,2006,237
eagle,8,25,,2006,237
fishWheel,8,26,3,2006,238
eagle,8,26,,2006,238
fishWheel,8,27,5,2006,239
eagle,8,27,,2006,239
fishWheel,8,28,1,2006,240
eagle,8,28,,2006,240
fishWheel,8,29,2,2006,241
eagle,8,29,,2006,241
fishWheel,8,30,0,2006,242
eagle,8,30,,2006,242
fishWheel,8,31,6,2006,243
eagle,8,31,,2006,243
fishWheel,9,1,0,2006,244
eagle,9,1,,2006,244
fishWheel,9,2,2,2006,245
eagle,9,2,,2006,245
fishWheel,9,3,2,2006,246
eagle,9,3,,2006,246
fishWheel,9,4,1,2006,247
eagle,9,4,,2006,247
fishWheel,9,5,0,2006,248
eagle,9,5,,2006,248
fishWheel,9,6,1,2006,249
eagle,9,6,,2006,249
fishWheel,9,7,1,2006,250
eagle,9,7,,2006,250
fishWheel,9,8,0,2006,251
eagle,9,8,,2006,251
fishWheel,9,9,0,2006,252
eagle,9,9,,2006,252
fishWheel,9,10,0,2006,253
eagle,9,10,,2006,253
fishWheel,9,11,1,2006,254
eagle,9,11,,2006,254
fishWheel,9,12,2,2006,255
eagle,9,12,,2006,255
fishWheel,9,13,0,2006,256
eagle,9,13,,2006,256
fishWheel,9,14,1,2006,257
eagle,9,14,,2006,257
fishWheel,9,15,0,2006,258
eagle,9,15,,2006,258
fishWheel,9,16,0,2006,259
eagle,9,16,,2006,259
fishWheel,9,17,1,2006,260
eagle,9,17,,2006,260
fishWheel,9,18,0,2006,261
eagle,9,18,,2006,261
fishWheel,9,19,0,2006,262
eagle,9,19,,2006,262
fishWheel,9,20,0,2006,263
eagle,9,20,,2006,263
fishWheel,9,21,0,2006,264
eagle,9,21,,2006,264
fishWheel,9,22,0,2006,265
eagle,9,22,,2006,265
fishWheel,9,23,0,2006,266
eagle,9,23,,2006,266
fishWheel,9,24,0,2006,267
eagle,9,24,,2006,267
fishWheel,9,25,0,2006,268
eagle,9,25,,2006,268
fishWheel,9,26,0,2006,269
eagle,9,26,,2006,269
fishWheel,9,27,0,2006,270
eagle,9,27,,2006,270
fishWheel,9,28,0,2006,271
eagle,9,28,,2006,271
fishWheel,9,29,0,2006,272
eagle,9,29,,2006,272
fishWheel,9,30,0,2006,273
eagle,9,30,,2006,273
fishWheel,10,1,0,2006,274
fishWheel,10,2,0,2006,275
fishWheel,10,3,0,2006,276
fishWheel,10,4,0,2006,277
fishWheel,10,5,0,2006,278
fishWheel,10,6,0,2006,279
fishWheel,10,7,0,2006,280
fishWheel,10,8,0,2006,281
fishWheel,10,9,0,2006,282
fishWheel,10,10,0,2006,283
fishWheel,6,23,0,2007,174
eagle,6,23,,2007,174
fishWheel,6,24,0,2007,175
eagle,6,24,,2007,175
fishWheel,6,25,0,2007,176
eagle,6,25,,2007,176
fishWheel,6,26,0,2007,177
eagle,6,26,,2007,177
fishWheel,6,27,0,2007,178
eagle,6,27,,2007,178
fishWheel,6,28,0,2007,179
eagle,6,28,,2007,179
fishWheel,6,29,0,2007,180
eagle,6,29,,2007,180
fishWheel,6,30,0,2007,181
eagle,6,30,,2007,181
fishWheel,7,1,0,2007,182
eagle,7,1,,2007,182
fishWheel,7,2,0,2007,183
eagle,7,2,,2007,183
fishWheel,7,3,2,2007,184
eagle,7,3,,2007,184
fishWheel,7,4,3,2007,185
eagle,7,4,,2007,185
fishWheel,7,5,2,2007,186
eagle,7,5,,2007,186
fishWheel,7,6,0,2007,187
eagle,7,6,,2007,187
fishWheel,7,7,3,2007,188
eagle,7,7,34,2007,188
fishWheel,7,8,7,2007,189
eagle,7,8,57,2007,189
fishWheel,7,9,2,2007,190
eagle,7,9,109,2007,190
fishWheel,7,10,10,2007,191
eagle,7,10,176,2007,191
fishWheel,7,11,21,2007,192
eagle,7,11,335,2007,192
fishWheel,7,12,22,2007,193
eagle,7,12,582,2007,193
fishWheel,7,13,76,2007,194
eagle,7,13,952,2007,194
fishWheel,7,14,69,2007,195
eagle,7,14,1387,2007,195
fishWheel,7,15,118,2007,196
eagle,7,15,1949,2007,196
fishWheel,7,16,92,2007,197
eagle,7,16,2392,2007,197
fishWheel,7,17,57,2007,198
eagle,7,17,2752,2007,198
fishWheel,7,18,76,2007,199
eagle,7,18,2776,2007,199
fishWheel,7,19,59,2007,200
eagle,7,19,2568,2007,200
fishWheel,7,20,41,2007,201
eagle,7,20,2204,2007,201
fishWheel,7,21,53,2007,202
eagle,7,21,1702,2007,202
fishWheel,7,22,42,2007,203
eagle,7,22,1726,2007,203
fishWheel,7,23,43,2007,204
eagle,7,23,1478,2007,204
fishWheel,7,24,71,2007,205
eagle,7,24,1205,2007,205
fishWheel,7,25,69,2007,206
eagle,7,25,1058,2007,206
fishWheel,7,26,65,2007,207
eagle,7,26,1087,2007,207
fishWheel,7,27,40,2007,208
eagle,7,27,934,2007,208
fishWheel,7,28,34,2007,209
eagle,7,28,1203,2007,209
fishWheel,7,29,25,2007,210
eagle,7,29,1417,2007,210
fishWheel,7,30,34,2007,211
eagle,7,30,1251,2007,211
fishWheel,7,31,35,2007,212
eagle,7,31,1296,2007,212
fishWheel,8,1,40,2007,213
eagle,8,1,1098,2007,213
fishWheel,8,2,42,2007,214
eagle,8,2,952,2007,214
fishWheel,8,3,44,2007,215
eagle,8,3,983,2007,215
fishWheel,8,4,26,2007,216
eagle,8,4,880,2007,216
fishWheel,8,5,14,2007,217
eagle,8,5,798,2007,217
fishWheel,8,6,18,2007,218
eagle,8,6,540,2007,218
fishWheel,8,7,15,2007,219
eagle,8,7,490,2007,219
fishWheel,8,8,15,2007,220
eagle,8,8,451,2007,220
fishWheel,8,9,11,2007,221
eagle,8,9,390,2007,221
fishWheel,8,10,12,2007,222
eagle,8,10,251,2007,222
fishWheel,8,11,7,2007,223
eagle,8,11,264,2007,223
fishWheel,8,12,3,2007,224
eagle,8,12,287,2007,224
fishWheel,8,13,7,2007,225
eagle,8,13,220,2007,225
fishWheel,8,14,5,2007,226
eagle,8,14,210,2007,226
fishWheel,8,15,2,2007,227
eagle,8,15,139,2007,227
fishWheel,8,16,1,2007,228
eagle,8,16,237,2007,228
fishWheel,8,17,2,2007,229
eagle,8,17,207,2007,229
fishWheel,8,18,3,2007,230
eagle,8,18,158,2007,230
fishWheel,8,19,3,2007,231
eagle,8,19,100,2007,231
fishWheel,8,20,1,2007,232
eagle,8,20,121,2007,232
fishWheel,8,21,2,2007,233
eagle,8,21,151,2007,233
fishWheel,8,22,2,2007,234
eagle,8,22,140,2007,234
fishWheel,8,23,2,2007,235
eagle,8,23,,2007,235
fishWheel,8,24,0,2007,236
eagle,8,24,,2007,236
fishWheel,8,25,5,2007,237
eagle,8,25,,2007,237
fishWheel,8,26,0,2007,238
eagle,8,26,,2007,238
fishWheel,8,27,0,2007,239
eagle,8,27,,2007,239
fishWheel,8,28,2,2007,240
eagle,8,28,,2007,240
fishWheel,8,29,2,2007,241
eagle,8,29,,2007,241
fishWheel,8,30,0,2007,242
eagle,8,30,,2007,242
fishWheel,8,31,0,2007,243
eagle,8,31,,2007,243
fishWheel,9,1,2,2007,244
eagle,9,1,,2007,244
fishWheel,9,2,1,2007,245
eagle,9,2,,2007,245
fishWheel,9,3,1,2007,246
eagle,9,3,,2007,246
fishWheel,9,4,0,2007,247
eagle,9,4,,2007,247
fishWheel,9,5,0,2007,248
eagle,9,5,,2007,248
fishWheel,9,6,0,2007,249
eagle,9,6,,2007,249
fishWheel,9,7,0,2007,250
eagle,9,7,,2007,250
fishWheel,9,8,0,2007,251
eagle,9,8,,2007,251
fishWheel,9,9,0,2007,252
eagle,9,9,,2007,252
fishWheel,9,10,0,2007,253
eagle,9,10,,2007,253
fishWheel,9,11,1,2007,254
eagle,9,11,,2007,254
fishWheel,9,12,0,2007,255
eagle,9,12,,2007,255
fishWheel,9,13,0,2007,256
eagle,9,13,,2007,256
fishWheel,9,14,0,2007,257
eagle,9,14,,2007,257
fishWheel,9,15,0,2007,258
eagle,9,15,,2007,258
fishWheel,9,16,0,2007,259
eagle,9,16,,2007,259
fishWheel,9,17,0,2007,260
eagle,9,17,,2007,260
fishWheel,9,18,0,2007,261
eagle,9,18,,2007,261
fishWheel,9,19,0,2007,262
eagle,9,19,,2007,262
fishWheel,9,20,0,2007,263
eagle,9,20,,2007,263
fishWheel,9,21,0,2007,264
eagle,9,21,,2007,264
fishWheel,9,22,0,2007,265
eagle,9,22,,2007,265
fishWheel,9,23,0,2007,266
eagle,9,23,,2007,266
fishWheel,9,24,0,2007,267
eagle,9,24,,2007,267
fishWheel,9,25,0,2007,268
eagle,9,25,,2007,268
fishWheel,9,26,0,2007,269
eagle,9,26,,2007,269
fishWheel,9,27,0,2007,270
eagle,9,27,,2007,270
fishWheel,9,28,0,2007,271
eagle,9,28,,2007,271
fishWheel,9,29,0,2007,272
eagle,9,29,,2007,272
fishWheel,9,30,0,2007,273
eagle,9,30,,2007,273
fishWheel,10,1,0,2007,274
fishWheel,10,2,0,2007,275
fishWheel,10,3,0,2007,276
fishWheel,10,4,0,2007,277
fishWheel,10,5,0,2007,278
fishWheel,10,6,0,2007,279
fishWheel,10,7,0,2007,280
fishWheel,10,8,0,2007,281
fishWheel,10,9,0,2007,282
fishWheel,10,10,0,2007,283
eagle,6,23,,2008,174
eagle,6,24,,2008,175
eagle,6,25,,2008,176
eagle,6,26,,2008,177
eagle,6,27,,2008,178
eagle,6,28,,2008,179
eagle,6,29,,2008,180
eagle,6,30,,2008,181
eagle,7,1,,2008,182
eagle,7,2,,2008,183
eagle,7,3,,2008,184
eagle,7,4,,2008,185
eagle,7,5,,2008,186
eagle,7,6,71,2008,187
eagle,7,7,208,2008,188
eagle,7,8,307,2008,189
eagle,7,9,293,2008,190
eagle,7,10,326,2008,191
eagle,7,11,440,2008,192
eagle,7,12,452,2008,193
eagle,7,13,357,2008,194
eagle,7,14,315,2008,195
eagle,7,15,730,2008,196
eagle,7,16,991,2008,197
eagle,7,17,977,2008,198
eagle,7,18,1341,2008,199
eagle,7,19,908,2008,200
eagle,7,20,1286,2008,201
eagle,7,21,1009,2008,202
eagle,7,22,1107,2008,203
eagle,7,23,1068,2008,204
eagle,7,24,1220,2008,205
eagle,7,25,1370,2008,206
eagle,7,26,1200,2008,207
eagle,7,27,1417,2008,208
eagle,7,28,1611,2008,209
eagle,7,29,1619,2008,210
eagle,7,30,1956,2008,211
eagle,7,31,1852,2008,212
eagle,8,1,1643,2008,213
eagle,8,2,1562,2008,214
eagle,8,3,1371,2008,215
eagle,8,4,1228,2008,216
eagle,8,5,1176,2008,217
eagle,8,6,955,2008,218
eagle,8,7,900,2008,219
eagle,8,8,871,2008,220
eagle,8,9,731,2008,221
eagle,8,10,527,2008,222
eagle,8,11,599,2008,223
eagle,8,12,525,2008,224
eagle,8,13,476,2008,225
eagle,8,14,422,2008,226
eagle,8,15,382,2008,227
eagle,8,16,298,2008,228
eagle,8,17,,2008,229
eagle,8,18,,2008,230
eagle,8,19,,2008,231
eagle,8,20,,2008,232
eagle,8,21,,2008,233
eagle,8,22,,2008,234
eagle,8,23,,2008,235
eagle,8,24,,2008,236
eagle,8,25,,2008,237
eagle,8,26,,2008,238
eagle,8,27,,2008,239
eagle,8,28,,2008,240
eagle,8,29,,2008,241
eagle,8,30,,2008,242
eagle,8,31,,2008,243
eagle,9,1,,2008,244
eagle,9,2,,2008,245
eagle,9,3,,2008,246
eagle,9,4,,2008,247
eagle,9,5,,2008,248
eagle,9,6,,2008,249
eagle,9,7,,2008,250
eagle,9,8,,2008,251
eagle,9,9,,2008,252
eagle,9,10,,2008,253
eagle,9,11,,2008,254
eagle,9,12,,2008,255
eagle,9,13,,2008,256
eagle,9,14,,2008,257
eagle,9,15,,2008,258
eagle,9,16,,2008,259
eagle,9,17,,2008,260
eagle,9,18,,2008,261
eagle,9,19,,2008,262
eagle,9,20,,2008,263
eagle,9,21,,2008,264
eagle,9,22,,2008,265
eagle,9,23,,2008,266
eagle,9,24,,2008,267
eagle,9,25,,2008,268
eagle,9,26,,2008,269
eagle,9,27,,2008,270
eagle,9,28,,2008,271
eagle,9,29,,2008,272
eagle,9,30,,2008,273
eagle,6,23,,2009,174
eagle,6,24,,2009,175
eagle,6,25,,2009,176
eagle,6,26,,2009,177
eagle,6,27,,2009,178
eagle,6,28,,2009,179
eagle,6,29,,2009,180
eagle,6,30,,2009,181
eagle,7,1,,2009,182
eagle,7,2,,2009,183
eagle,7,3,,2009,184
eagle,7,4,,2009,185
eagle,7,5,66,2009,186
eagle,7,6,127,2009,187
eagle,7,7,181,2009,188
eagle,7,8,320,2009,189
eagle,7,9,462,2009,190
eagle,7,10,581,2009,191
eagle,7,11,819,2009,192
eagle,7,12,1172,2009,193
eagle,7,13,1210,2009,194
eagle,7,14,1566,2009,195
eagle,7,15,2030,2009,196
eagle,7,16,2882,2009,197
eagle,7,17,3500,2009,198
eagle,7,18,4058,2009,199
eagle,7,19,4519,2009,200
eagle,7,20,4887,2009,201
eagle,7,21,4490,2009,202
eagle,7,22,4347,2009,203
eagle,7,23,3816,2009,204
eagle,7,24,3540,2009,205
eagle,7,25,3353,2009,206
eagle,7,26,3027,2009,207
eagle,7,27,2458,2009,208
eagle,7,28,2188,2009,209
eagle,7,29,2263,2009,210
eagle,7,30,2217,2009,211
eagle,7,31,1816,2009,212
eagle,8,1,1329,2009,213
eagle,8,2,1108,2009,214
eagle,8,3,876,2009,215
eagle,8,4,786,2009,216
eagle,8,5,679,2009,217
eagle,8,6,573,2009,218
eagle,8,7,478,2009,219
eagle,8,8,377,2009,220
eagle,8,9,310,2009,221
eagle,8,10,201,2009,222
eagle,8,11,174,2009,223
eagle,8,12,159,2009,224
eagle,8,13,148,2009,225
eagle,8,14,153,2009,226
eagle,8,15,121,2009,227
eagle,8,16,134,2009,228
eagle,8,17,152,2009,229
eagle,8,18,114,2009,230
eagle,8,19,101,2009,231
eagle,8,20,95,2009,232
eagle,8,21,,2009,233
eagle,8,22,,2009,234
eagle,8,23,,2009,235
eagle,8,24,,2009,236
eagle,8,25,,2009,237
eagle,8,26,,2009,238
eagle,8,27,,2009,239
eagle,8,28,,2009,240
eagle,8,29,,2009,241
eagle,8,30,,2009,242
eagle,8,31,,2009,243
eagle,9,1,,2009,244
eagle,9,2,,2009,245
eagle,9,3,,2009,246
eagle,9,4,,2009,247
eagle,9,5,,2009,248
eagle,9,6,,2009,249
eagle,9,7,,2009,250
eagle,9,8,,2009,251
eagle,9,9,,2009,252
eagle,9,10,,2009,253
eagle,9,11,,2009,254
eagle,9,12,,2009,255
eagle,9,13,,2009,256
eagle,9,14,,2009,257
eagle,9,15,,2009,258
eagle,9,16,,2009,259
eagle,9,17,,2009,260
eagle,9,18,,2009,261
eagle,9,19,,2009,262
eagle,9,20,,2009,263
eagle,9,21,,2009,264
eagle,9,22,,2009,265
eagle,9,23,,2009,266
eagle,9,24,,2009,267
eagle,9,25,,2009,268
eagle,9,26,,2009,269
eagle,9,27,,2009,270
eagle,9,28,,2009,271
eagle,9,29,,2009,272
eagle,9,30,,2009,273
eagle,6,23,,2010,174
eagle,6,24,,2010,175
eagle,6,25,,2010,176
eagle,6,26,,2010,177
eagle,6,27,,2010,178
eagle,6,28,,2010,179
eagle,6,29,,2010,180
eagle,6,30,,2010,181
eagle,7,1,,2010,182
eagle,7,2,,2010,183
eagle,7,3,4,2010,184
eagle,7,4,15,2010,185
eagle,7,5,14,2010,186
eagle,7,6,6,2010,187
eagle,7,7,11,2010,188
eagle,7,8,15,2010,189
eagle,7,9,23,2010,190
eagle,7,10,57,2010,191
eagle,7,11,78,2010,192
eagle,7,12,71,2010,193
eagle,7,13,127,2010,194
eagle,7,14,181,2010,195
eagle,7,15,318,2010,196
eagle,7,16,483,2010,197
eagle,7,17,822,2010,198
eagle,7,18,1057,2010,199
eagle,7,19,1179,2010,200
eagle,7,20,1368,2010,201
eagle,7,21,1708,2010,202
eagle,7,22,1819,2010,203
eagle,7,23,1573,2010,204
eagle,7,24,1378,2010,205
eagle,7,25,1333,2010,206
eagle,7,26,1760,2010,207
eagle,7,27,1760,2010,208
eagle,7,28,1715,2010,209
eagle,7,29,1792,2010,210
eagle,7,30,1811,2010,211
eagle,7,31,1638,2010,212
eagle,8,1,1598,2010,213
eagle,8,2,1815,2010,214
eagle,8,3,1430,2010,215
eagle,8,4,1201,2010,216
eagle,8,5,922,2010,217
eagle,8,6,634,2010,218
eagle,8,7,482,2010,219
eagle,8,8,328,2010,220
eagle,8,9,219,2010,221
eagle,8,10,337,2010,222
eagle,8,11,373,2010,223
eagle,8,12,271,2010,224
eagle,8,13,233,2010,225
eagle,8,14,214,2010,226
eagle,8,15,191,2010,227
eagle,8,16,185,2010,228
eagle,8,17,166,2010,229
eagle,8,18,195,2010,230
eagle,8,19,164,2010,231
eagle,8,20,,2010,232
eagle,8,21,,2010,233
eagle,8,22,,2010,234
eagle,8,23,,2010,235
eagle,8,24,,2010,236
eagle,8,25,,2010,237
eagle,8,26,,2010,238
eagle,8,27,,2010,239
eagle,8,28,,2010,240
eagle,8,29,,2010,241
eagle,8,30,,2010,242
eagle,8,31,,2010,243
eagle,9,1,,2010,244
eagle,9,2,,2010,245
eagle,9,3,,2010,246
eagle,9,4,,2010,247
eagle,9,5,,2010,248
eagle,9,6,,2010,249
eagle,9,7,,2010,250
eagle,9,8,,2010,251
eagle,9,9,,2010,252
eagle,9,10,,2010,253
eagle,9,11,,2010,254
eagle,9,12,,2010,255
eagle,9,13,,2010,256
eagle,9,14,,2010,257
eagle,9,15,,2010,258
eagle,9,16,,2010,259
eagle,9,17,,2010,260
eagle,9,18,,2010,261
eagle,9,19,,2010,262
eagle,9,20,,2010,263
eagle,9,21,,2010,264
eagle,9,22,,2010,265
eagle,9,23,,2010,266
eagle,9,24,,2010,267
eagle,9,25,,2010,268
eagle,9,26,,2010,269
eagle,9,27,,2010,270
eagle,9,28,,2010,271
eagle,9,29,,2010,272
eagle,9,30,,2010,273
eagle,6,23,,2011,174
eagle,6,24,,2011,175
eagle,6,25,,2011,176
eagle,6,26,,2011,177
eagle,6,27,,2011,178
eagle,6,28,,2011,179
eagle,6,29,,2011,180
eagle,6,30,,2011,181
eagle,7,1,,2011,182
eagle,7,2,,2011,183
eagle,7,3,,2011,184
eagle,7,4,,2011,185
eagle,7,5,100,2011,186
eagle,7,6,219,2011,187
eagle,7,7,341,2011,188
eagle,7,8,436,2011,189
eagle,7,9,404,2011,190
eagle,7,10,422,2011,191
eagle,7,11,503,2011,192
eagle,7,12,426,2011,193
eagle,7,13,657,2011,194
eagle,7,14,1141,2011,195
eagle,7,15,1680,2011,196
eagle,7,16,1984,2011,197
eagle,7,17,1844,2011,198
eagle,7,18,1907,2011,199
eagle,7,19,1970,2011,200
eagle,7,20,933,2011,201
eagle,7,21,1734,2011,202
eagle,7,22,3109,2011,203
eagle,7,23,3460,2011,204
eagle,7,24,3390,2011,205
eagle,7,25,3160,2011,206
eagle,7,26,2979,2011,207
eagle,7,27,2117,2011,208
eagle,7,28,2034,2011,209
eagle,7,29,1733,2011,210
eagle,7,30,1658,2011,211
eagle,7,31,1505,2011,212
eagle,8,1,1550,2011,213
eagle,8,2,1333,2011,214
eagle,8,3,1017,2011,215
eagle,8,4,938,2011,216
eagle,8,5,901,2011,217
eagle,8,6,784,2011,218
eagle,8,7,775,2011,219
eagle,8,8,616,2011,220
eagle,8,9,479,2011,221
eagle,8,10,380,2011,222
eagle,8,11,320,2011,223
eagle,8,12,332,2011,224
eagle,8,13,,2011,225
eagle,8,14,,2011,226
eagle,8,15,,2011,227
eagle,8,16,,2011,228
eagle,8,17,,2011,229
eagle,8,18,,2011,230
eagle,8,19,,2011,231
eagle,8,20,,2011,232
eagle,8,21,,2011,233
eagle,8,22,,2011,234
eagle,8,23,,2011,235
eagle,8,24,,2011,236
eagle,8,25,,2011,237
eagle,8,26,,2011,238
eagle,8,27,,2011,239
eagle,8,28,,2011,240
eagle,8,29,,2011,241
eagle,8,30,,2011,242
eagle,8,31,,2011,243
eagle,9,1,,2011,244
eagle,9,2,,2011,245
eagle,9,3,,2011,246
eagle,9,4,,2011,247
eagle,9,5,,2011,248
eagle,9,6,,2011,249
eagle,9,7,,2011,250
eagle,9,8,,2011,251
eagle,9,9,,2011,252
eagle,9,10,,2011,253
eagle,9,11,,2011,254
eagle,9,12,,2011,255
eagle,9,13,,2011,256
eagle,9,14,,2011,257
eagle,9,15,,2011,258
eagle,9,16,,2011,259
eagle,9,17,,2011,260
eagle,9,18,,2011,261
eagle,9,19,,2011,262
eagle,9,20,,2011,263
eagle,9,21,,2011,264
eagle,9,22,,2011,265
eagle,9,23,,2011,266
eagle,9,24,,2011,267
eagle,9,25,,2011,268
eagle,9,26,,2011,269
eagle,9,27,,2011,270
eagle,9,28,,2011,271
eagle,9,29,,2011,272
eagle,9,30,,2011,273
eagle,6,23,,2012,174
eagle,6,24,,2012,175
eagle,6,25,,2012,176
eagle,6,26,,2012,177
eagle,6,27,,2012,178
eagle,6,28,,2012,179
eagle,6,29,,2012,180
eagle,6,30,,2012,181
eagle,7,1,,2012,182
eagle,7,2,,2012,183
eagle,7,3,,2012,184
eagle,7,4,2,2012,185
eagle,7,5,0,2012,186
eagle,7,6,0,2012,187
eagle,7,7,2,2012,188
eagle,7,8,0,2012,189
eagle,7,9,9,2012,190
eagle,7,10,30,2012,191
eagle,7,11,32,2012,192
eagle,7,12,28,2012,193
eagle,7,13,54,2012,194
eagle,7,14,96,2012,195
eagle,7,15,175,2012,196
eagle,7,16,202,2012,197
eagle,7,17,327,2012,198
eagle,7,18,422,2012,199
eagle,7,19,707,2012,200
eagle,7,20,917,2012,201
eagle,7,21,980,2012,202
eagle,7,22,1338,2012,203
eagle,7,23,1581,2012,204
eagle,7,24,1710,2012,205
eagle,7,25,1807,2012,206
eagle,7,26,1803,2012,207
eagle,7,27,2019,2012,208
eagle,7,28,1982,2012,209
eagle,7,29,1892,2012,210
eagle,7,30,1882,2012,211
eagle,7,31,1545,2012,212
eagle,8,1,1476,2012,213
eagle,8,2,1391,2012,214
eagle,8,3,1234,2012,215
eagle,8,4,1250,2012,216
eagle,8,5,1211,2012,217
eagle,8,6,1157,2012,218
eagle,8,7,993,2012,219
eagle,8,8,823,2012,220
eagle,8,9,784,2012,221
eagle,8,10,623,2012,222
eagle,8,11,548,2012,223
eagle,8,12,389,2012,224
eagle,8,13,331,2012,225
eagle,8,14,232,2012,226
eagle,8,15,210,2012,227
eagle,8,16,138,2012,228
eagle,8,17,143,2012,229
eagle,8,18,129,2012,230
eagle,8,19,143,2012,231
eagle,8,20,,2012,232
eagle,8,21,,2012,233
eagle,8,22,,2012,234
eagle,8,23,,2012,235
eagle,8,24,,2012,236
eagle,8,25,,2012,237
eagle,8,26,,2012,238
eagle,8,27,,2012,239
eagle,8,28,,2012,240
eagle,8,29,,2012,241
eagle,8,30,,2012,242
eagle,8,31,,2012,243
eagle,9,1,,2012,244
eagle,9,2,,2012,245
eagle,9,3,,2012,246
eagle,9,4,,2012,247
eagle,9,5,,2012,248
eagle,9,6,,2012,249
eagle,9,7,,2012,250
eagle,9,8,,2012,251
eagle,9,9,,2012,252
eagle,9,10,,2012,253
eagle,9,11,,2012,254
eagle,9,12,,2012,255
eagle,9,13,,2012,256
eagle,9,14,,2012,257
eagle,9,15,,2012,258
eagle,9,16,,2012,259
eagle,9,17,,2012,260
eagle,9,18,,2012,261
eagle,9,19,,2012,262
eagle,9,20,,2012,263
eagle,9,21,,2012,264
eagle,9,22,,2012,265
eagle,9,23,,2012,266
eagle,9,24,,2012,267
eagle,9,25,,2012,268
eagle,9,26,,2012,269
eagle,9,27,,2012,270
eagle,9,28,,2012,271
eagle,9,29,,2012,272
eagle,9,30,,2012,273
eagle,6,23,,2013,174
eagle,6,24,,2013,175
eagle,6,25,,2013,176
eagle,6,26,,2013,177
eagle,6,27,,2013,178
eagle,6,28,,2013,179
eagle,6,29,,2013,180
eagle,6,30,,2013,181
eagle,7,1,,2013,182
eagle,7,2,,2013,183
eagle,7,3,,2013,184
eagle,7,4,,2013,185
eagle,7,5,2,2013,186
eagle,7,6,9,2013,187
eagle,7,7,10,2013,188
eagle,7,8,11,2013,189
eagle,7,9,7,2013,190
eagle,7,10,23,2013,191
eagle,7,11,26,2013,192
eagle,7,12,39,2013,193
eagle,7,13,85,2013,194
eagle,7,14,185,2013,195
eagle,7,15,415,2013,196
eagle,7,16,745,2013,197
eagle,7,17,1166,2013,198
eagle,7,18,1620,2013,199
eagle,7,19,2083,2013,200
eagle,7,20,2064,2013,201
eagle,7,21,1951,2013,202
eagle,7,22,1922,2013,203
eagle,7,23,1591,2013,204
eagle,7,24,1107,2013,205
eagle,7,25,1055,2013,206
eagle,7,26,1277,2013,207
eagle,7,27,1452,2013,208
eagle,7,28,1196,2013,209
eagle,7,29,1130,2013,210
eagle,7,30,1190,2013,211
eagle,7,31,1096,2013,212
eagle,8,1,1053,2013,213
eagle,8,2,1030,2013,214
eagle,8,3,762,2013,215
eagle,8,4,691,2013,216
eagle,8,5,586,2013,217
eagle,8,6,439,2013,218
eagle,8,7,351,2013,219
eagle,8,8,341,2013,220
eagle,8,9,334,2013,221
eagle,8,10,244,2013,222
eagle,8,11,287,2013,223
eagle,8,12,248,2013,224
eagle,8,13,218,2013,225
eagle,8,14,179,2013,226
eagle,8,15,170,2013,227
eagle,8,16,188,2013,228
eagle,8,17,147,2013,229
eagle,8,18,,2013,230
eagle,8,19,,2013,231
eagle,8,20,,2013,232
eagle,8,21,,2013,233
eagle,8,22,,2013,234
eagle,8,23,,2013,235
eagle,8,24,,2013,236
eagle,8,25,,2013,237
eagle,8,26,,2013,238
eagle,8,27,,2013,239
eagle,8,28,,2013,240
eagle,8,29,,2013,241
eagle,8,30,,2013,242
eagle,8,31,,2013,243
eagle,9,1,,2013,244
eagle,9,2,,2013,245
eagle,9,3,,2013,246
eagle,9,4,,2013,247
